NULL;FCC A 0004-00003450;BN540;12;51508.22
NULL;FCC A 0004-00003450;BCH540;42;236615.9
NULL;FC A 0002-00038718;BCH540MA;10;50703.41
NULL;FC A 0002-00038718;BV540MA;50;193155.84
NULL;FC A 0002-00038719;BCH540;15;84505.68
NULL;FC A 0002-00038719;BN540;10;42923.52
NULL;FCC A 0004-00003446;GDM25;25;112914
NULL;FC A 0002-00038739;FV60;3;8660.52
NULL;FC A 0002-00038739;FV60;12;34642.08
NULL;FC A 0002-00038736;BV540;18;77262.34
NULL;FCC A 0004-00003438;BN540;50;214617.6
NULL;NCM A 0004-00000820;BCH540;-35;-197179.92
NULL;NCM A 0004-00000820;BN540;-430;-1845711.36
NULL;FC A 0002-00038732;GC40;10;39852
NULL;FC A 0002-00038724;FCH60;10;47239.2
NULL;FCC A 0004-00003437;BL540MA;15;65190.09
NULL;FCC A 0004-00003440;ML100;25;212544
NULL;FC A 0002-00038725;GM5;5;60077.26
NULL;FCC A 0004-00003439;FV60;40;115473.6
NULL;FCC A 0004-00003439;GC40;20;79704
NULL;FCC A 0004-00003439;GD40;10;39852
NULL;FCC A 0004-00003439;GF40;20;79704
NULL;FCC A 0004-00003442;GDC25MA;70;234329.76
NULL;FCC A 0004-00003444;BCH540;35;197179.92
NULL;FCC A 0004-00003444;BN540;30;128770.56
NULL;FC A 0002-00038732;GA40;12;47822.4
NULL;FC A 0002-00038735;BL540MA;10;43460.07
NULL;FC A 0002-00038738;FCH60MA;10;42515.28
NULL;FC A 0002-00038738;FDL60MA;15;42515.28
NULL;FCC A 0004-00003445;GFRA40MA;30;111904.42
NULL;FC A 0002-00038732;GFRA40;20;82892.16
NULL;FC A 0002-00038735;BN540MA;20;77262.33
NULL;FCC A 0004-00003438;BCH540;80;450696.96
NULL;FCC A 0004-00003451;BN540MA;42;162250.91
NULL;FCC A 0004-00003451;BL540MA;90;391140.57
NULL;FC A 0002-00038722;FCH60MA;20;85030.56
NULL;FC A 0002-00038722;FDL60MA;10;28343.52
NULL;FCC A 0004-00003435;BL540MA;40;173840.26
NULL;FCC A 0004-00003441;FCH60MA;25;106288.2
NULL;FCC A 0004-00003441;FDL60MA;15;42515.28
NULL;FC A 0002-00038723;FCH60MA;20;85030.56
NULL;FC A 0002-00038725;GA5;8;96123.61
NULL;FC A 0002-00038725;GN5;8;96123.61
NULL;FCC A 0004-00003439;FCH60;12;56687.04
NULL;FCC A 0004-00003439;GA40;25;99630
NULL;FCC A 0004-00003442;FCH60MA;20;85030.56
NULL;FCC A 0004-00003442;FV16MA;40;94478.4
NULL;FCC A 0004-00003442;GDF25MA;50;167378.4
NULL;NCM A 0004-00000820;BV540;-130;-558005.76
NULL;FCC A 0004-00003451;BN540MA;38;146798.44
NULL;FC A 0002-00038722;GFRA40MA;20;74602.94
NULL;FCC A 0004-00003435;BN540MA;50;193155.84
NULL;FCC A 0004-00003438;BL540;25;120722.4
NULL;FCC A 0004-00003438;BV540;260;1116011.52
NULL;FCC A 0004-00003441;GFRA40MA;30;111904.42
NULL;NCM A 0004-00000820;BL540;-20;-96577.92
NULL;FC A 0002-00038723;GFRA40MA;25;93253.68
NULL;FC A 0002-00038725;PV5;18;116051.69
NULL;FCC A 0004-00003439;GFRA40;35;145061.28
NULL;FCC A 0004-00003442;GFRA40MA;50;186507.36
NULL;FCC A 0004-00003444;BL540;20;96577.92
NULL;FCC A 0004-00003444;BV540;130;558005.76
NULL;FCC A 0004-00003440;PCH90;10;40940.64
NULL;FCC A 0004-00003437;BCH540MA;2;10140.68
NULL;FCC A 0004-00003437;BV540MA;120;463574.01
NULL;FCC A 0004-00003437;BCH540MA;18;91266.14
NULL;FCC A 0004-00003440;PDL90;10;24144.48
NULL;FCC A 0004-00003440;PV90;18;36846.58
NULL;FCC A 0004-00003437;BN540MA;20;77262.34
NULL;FCC A 0004-00003440;FV16;35;91854
NULL;FCC A 0004-00003440;GDF25;35;130183.2
NULL;FCC A 0004-00003438;BW425;12;70823.81
NULL;FCC A 0004-00003438;TCH500;10;53654.4
NULL;FCC A 0004-00003441;GA40MA;30;107600.4
NULL;FCC A 0004-00003441;GC40MA;25;89667
NULL;FCC A 0004-00003451;BCH540MA;160;811254.53
NULL;FCC A 0004-00003451;BV540MA;30;115893.5
NULL;FCC A 0004-00003451;BW425MA;18;95612.14
NULL;FCC A 0004-00003451;BV540MA;10;38631.17
NULL;FCC A 0004-00003451;BV540MA;180;695361.02
NULL;FCC A 0004-00003435;BCH540MA;80;405627.26
NULL;FCC A 0004-00003435;BV540MA;180;695361.02
NULL;FCC A 0004-00003435;BW425MA;22;116859.28
NULL;FCC A 0004-00003435;BV540MA;40;154524.68
NULL;FCC A 0004-00003442;GC40MA;25;89667
NULL;FC A 0002-00038723;GF40MA;25;89667
NULL;FCC A 0004-00003442;CD180MA;20;105209.28
NULL;FC A 0002-00038729;BL540;8;38631.17
NULL;FC A 0002-00038729;BV540;25;107308.8
NULL;FCC A 0004-00003449;FV60MA;60;155889.36
NULL;FCC A 0004-00003449;GFRA40MA;119;443887.51
NULL;FC A 0002-00038731;GFRA40MA;25;93253.68
NULL;FC A 0002-00038740;GF5;4;48061.81
NULL;FCC A 0004-00003449;GFRA40MA;1;3730.15
NULL;FC A 0002-00038721;BL540;8;38631.17
NULL;FC A 0002-00038721;BV540;35;150232.32
NULL;FCC A 0004-00003434;FV16;10;26244
NULL;FCC A 0004-00003434;MCH100;1;9564.48
NULL;FC A 0002-00038729;BCH540;20;112674.24
NULL;FCC A 0004-00003449;GDC25MA;50;167378.4
NULL;FC A 0002-00038737;GDC25MA;15;50213.52
NULL;FC A 0002-00038740;GC5;3;36046.35
NULL;FC A 0002-00038721;BCH540;10;56337.12
NULL;FC A 0002-00038721;BN540;10;42923.52
NULL;FCC A 0004-00003434;FV60;15;43302.6
NULL;FCC A 0004-00003434;GDM25;20;90331.2
NULL;FCC A 0004-00003434;GSSR;15;103615.2
NULL;FCC A 0004-00003436;BCH540;35;197179.92
NULL;FCC A 0004-00003436;BN540;430;1845711.36
NULL;FCC A 0004-00003443;FV5;15;167044.09
NULL;FCC A 0004-00003443;GC5;18;216278.13
NULL;FCC A 0004-00003449;FV16MA;20;47239.2
NULL;FC A 0002-00038737;FDL60MA;20;56687.04
NULL;FC A 0002-00038737;FV16MA;35;82668.6
NULL;FC A 0002-00038740;GN5;2;24030.91
NULL;FCC A 0004-00003434;FCH60;4;18895.68
NULL;FCC A 0004-00003434;FDL60;10;31492.8
NULL;FCC A 0004-00003434;ML100;5;42508.8
NULL;FCC A 0004-00003434;FCH60;8;37791.36
NULL;FCC A 0004-00003434;MCH100;11;105209.28
NULL;FCC A 0004-00003436;BL540;20;96577.92
NULL;FCC A 0004-00003436;BV540;130;558005.76
NULL;FCC A 0004-00003443;GFRA5;5;60077.26
NULL;FCC A 0004-00003443;GF5;18;216278.13
NULL;FCC A 0004-00003443;PV5;2;12894.63
NULL;FCC A 0004-00003449;GA40MA;50;179334
NULL;FC A 0002-00038731;GA40MA;15;53800.2
NULL;FC A 0002-00038740;A I;80;60956.44
NULL;FCC A 0004-00003443;BV5;4;23444.78
NULL;FCC A 0004-00003453;FCH60;12;56687.04
NULL;FCC A 0004-00003454;FDL60;10;31492.8
NULL;FCC A 0004-00003453;GDM25;35;158079.6
NULL;FCC A 0004-00003452;BL540;30;144866.88
NULL;FCC A 0004-00003452;BV540;50;214617.6
NULL;FCC A 0004-00003459;FDL60;15;47239.2
NULL;FE E 0007-00000095;BL540MA;40;173840.26
NULL;FCC A 0004-00003459;GC40;10;39852
NULL;FCC A 0004-00003459;GD40;12;47822.4
NULL;FCC A 0004-00003459;GDM25;30;135496.8
NULL;FCC A 0004-00003459;GSSR;18;124338.24
NULL;FE E 0007-00000098;BCH540;10;56337.12
NULL;FE E 0007-00000098;BN540;8;34338.82
NULL;FCC A 0004-00003459;PV90;15;30705.48
NULL;FE E 0007-00000095;BV540MA;25;96577.92
NULL;FCC A 0004-00003456;GDC25MA;38;127207.58
NULL;FCC A 0004-00003460;FCH5;3;42200.61
NULL;FCC A 0004-00003460;FV5;15;167044.09
NULL;FCC A 0004-00003460;GC5;15;180231.78
NULL;FCC A 0004-00003460;GM5;6;72092.7
NULL;FE E 0007-00000097;BCH540;15;84505.68
NULL;FE E 0007-00000097;BN540;10;42923.52
NULL;FC A 0002-00038761;BL540;12;57946.75
NULL;FCC A 0004-00003472;FCH60;8;37791.36
NULL;FCC A 0004-00003472;FDL60;25;78732
NULL;FCC A 0004-00003472;GA40;22;87674.4
NULL;FC A 0002-00038761;BCH540;15;84505.68
NULL;FCC A 0004-00003472;GC40;30;119556
NULL;FCC A 0004-00003472;GDM25;40;180662.4
NULL;FCC A 0004-00003472;GSSR;35;241768.8
NULL;FCC A 0004-00003458;BL540MA;20;86920.13
NULL;FCC A 0004-00003460;GA5;4;48061.8
NULL;FCC A 0004-00003460;GN5;4;48061.81
NULL;FCC A 0004-00003460;GA5;1;12015.46
NULL;FCC A 0004-00003458;BN540MA;25;96577.92
NULL;FCC A 0004-00003460;PV5;6;38683.89
NULL;FE E 0007-00000097;BL540;15;72433.44
NULL;FE E 0007-00000097;BV540;20;85847.04
NULL;FC A 0002-00038743;BCH540MA;15;76055.11
NULL;FC A 0002-00038743;BV540MA;30;115893.5
NULL;FC A 0002-00038743;BV540MA;20;77262.34
NULL;FE E 0007-00000100;GC40MA;60;215200.8
NULL;FE E 0007-00000100;FDL60MA;13;36846.58
NULL;FE E 0007-00000100;FDL60MA;2;5668.7
NULL;FC A 0002-00038743;BN540MA;15;57946.75
NULL;FC A 0002-00038744;GFRA40;15;62169.12
NULL;FE E 0007-00000097;TCH500;6;32192.64
NULL;FCC A 0004-00003471;GFRA40MA;50;186507.36
NULL;FC A 0002-00038764;BV5;4;23444.78
NULL;FC A 0002-00038764;GA5;5;60077.26
NULL;FC A 0002-00038764;GN5;4;48061.8
NULL;FE E 0007-00000101;PDL90;10;24144.48
NULL;FC A 0002-00038752;PV90;30;61410.96
NULL;FCC A 0004-00003466;PV90;25;51175.8
NULL;FC A 0002-00038764;FCH5;4;56267.49
NULL;FE E 0007-00000101;FDL60;20;62985.6
NULL;FE E 0007-00000101;ML100;5;42508.8
NULL;FC A 0002-00038752;FDL60;10;31492.8
NULL;FC A 0002-00038752;GA40;12;47822.4
NULL;FCC A 0004-00003466;FCH60;15;70858.8
NULL;FCC A 0004-00003466;FDL60;12;37791.36
NULL;FCC A 0004-00003466;GA40;10;39852
NULL;FCC A 0004-00003466;ML100;3;25505.28
NULL;FCC A 0004-00003466;GDF25;25;92988
NULL;FCC A 0004-00003466;PCH90;12;49128.77
NULL;FC A 0002-00038764;FV5;8;89090.17
NULL;FC A 0002-00038764;GC5;8;96123.62
NULL;FE E 0007-00000101;FV60;15;43302.6
NULL;FE E 0007-00000101;GF40;10;39852
NULL;FE E 0007-00000101;GSSR;25;172692
NULL;FC A 0002-00038749;BCH540;22;123941.66
NULL;FC A 0002-00038752;FV60;15;43302.6
NULL;FC A 0002-00038752;GDM25;10;45165.6
NULL;FC A 0002-00038752;GSSR;12;82892.16
NULL;FCC A 0004-00003466;FV60;50;144342
NULL;FCC A 0004-00003466;GC40;35;139482
NULL;FCC A 0004-00003466;GD40;15;59778
NULL;FCC A 0004-00003466;GF40;35;139482
NULL;FCC A 0004-00003466;GM40;10;39852
NULL;FCC A 0004-00003466;GDM25;25;112914
NULL;FCC A 0004-00003466;GSSR;15;103615.2
NULL;FC A 0002-00038748;BCH540;32;180278.78
NULL;FC A 0002-00038748;BN540;6;25754.12
NULL;FCC A 0004-00003462;FCH5;3;42200.61
NULL;FCC A 0004-00003462;FV5;22;244997.99
NULL;FCC A 0004-00003462;GM5;20;240309.03
NULL;FCC A 0004-00003464;BCH540;50;281685.6
NULL;FCC A 0004-00003464;BN540;15;64385.28
NULL;FC A 0002-00038756;FV5;12;133635.27
NULL;FC A 0002-00038756;GC5;6;72092.71
NULL;FC A 0002-00038748;BW425;10;59019.84
NULL;FC A 0002-00038751;GA40MA;25;89667
NULL;FCC A 0004-00003464;BW425;12;70823.81
NULL;FCC A 0004-00003464;TCH500;5;26827.2
NULL;FC A 0002-00038755;GC40MA;30;107600.4
NULL;FC A 0002-00038756;A I;120;91434.66
NULL;FC A 0002-00038756;BV5;4;23444.78
NULL;FE E 0007-00000103;A I;220;167630.21
NULL;FC A 0002-00038747;BCH540MA;20;101406.82
NULL;FC A 0002-00038747;BV540MA;40;154524.67
NULL;FC A 0002-00038747;BW425MA;11;58429.65
NULL;FC A 0002-00038747;BW425MA;4;21247.14
NULL;FC A 0002-00038750;CD180MA;17;89427.89
NULL;FC A 0002-00038750;CD180MA;43;226199.95
NULL;FC A 0002-00038753;BCH540MA;25;126758.52
NULL;FC A 0002-00038753;BV540MA;40;154524.67
NULL;FC A 0002-00038754;CD180MA;35;184116.24
NULL;FCC A 0004-00003462;PV5;12;77367.79
NULL;FCC A 0004-00003464;BL540;25;120722.4
NULL;FCC A 0004-00003464;BV540;120;515082.24
NULL;FC A 0002-00038755;GFRA40MA;30;111904.42
NULL;FC A 0002-00038756;GFRA5;5;60077.26
NULL;FC A 0002-00038747;BL540MA;15;65190.09
NULL;FC A 0002-00038750;FV16MA;25;59049
NULL;FC A 0002-00038753;BL540MA;15;65190.1
NULL;FC A 0002-00038754;FV16MA;7;16533.72
NULL;FC A 0002-00038754;FV16MA;13;30705.48
NULL;FCC A 0004-00003467;FDL60;15;47239.2
NULL;FCC A 0004-00003467;GA40;15;59778
NULL;FC A 0002-00038753;BN540MA;15;57946.75
NULL;FC A 0002-00038754;GFRA40MA;30;111904.42
NULL;FCC A 0004-00003467;GFRA40;20;82892.16
NULL;FC A 0002-00038750;GDC25MA;20;66951.36
NULL;FCC A 0004-00003467;FV60;40;115473.6
NULL;FC A 0002-00038748;BV540;30;128770.56
NULL;FC A 0002-00038751;FV60MA;70;181870.92
NULL;FCC A 0004-00003462;GFRA5;30;360463.56
NULL;FCC A 0004-00003456;FV60MA;60;155889.36
NULL;FCC A 0004-00003456;GFRA40MA;40;149205.89
NULL;FCC A 0004-00003456;FDL60MA;50;141717.6
NULL;FCC A 0004-00003456;GDC25MA;22;73646.5
NULL;FCC A 0004-00003467;GC40;25;99630
NULL;FCC A 0004-00003467;GF40;35;139482
NULL;FC A 0002-00038742;BCH540;15;84505.68
NULL;FC A 0002-00038742;BN540;8;34338.81
NULL;FC A 0002-00038763;FDL60;20;62985.6
NULL;FC A 0002-00038763;FV60;20;57736.8
NULL;FC A 0002-00038763;GC40;20;79704
NULL;NCM A 0004-00000821;CD180MA;-1;-4304.02
NULL;NCM A 0004-00000821;GF40MA;-5;-15303.16
NULL;FCC A 0004-00003456;CD180MA;20;105209.28
NULL;FCC A 0004-00003456;GA40MA;40;143467.2
NULL;FCC A 0004-00003456;GC40MA;50;179334
NULL;FCC A 0004-00003456;GF40MA;35;125533.8
NULL;FE E 0007-00000101;MCH100;18;172160.64
NULL;FC A 0002-00038749;BV540;15;64385.28
NULL;FC A 0002-00038752;CD180;5;29224.8
NULL;FC A 0002-00038752;CD180;1;5844.96
NULL;NCD A 0002-00013547;GDF25;-9;-13690.03
NULL;FCC A 0004-00003466;GFRA40;20;82892.16
NULL;FC A 0002-00038742;BL540;8;38631.17
NULL;FC A 0002-00038742;BV540;35;150232.32
NULL;FCC A 0004-00003470;GC40MA;150;538002
NULL;FCC A 0004-00003470;GF40MA;5;17933.4
NULL;FCC A 0004-00003470;GF40MA;95;340734.6
NULL;FCC A 0004-00003468;BCH540MA;80;405627.26
NULL;FCC A 0004-00003468;BV540MA;180;695361.03
NULL;FCC A 0004-00003468;BW425MA;20;106235.71
NULL;FCC A 0004-00003468;BN540MA;50;193155.84
NULL;FCC A 0004-00003470;GDC25MA;150;502135.2
NULL;FCC A 0004-00003455;BL540;8;38631.17
NULL;FCC A 0004-00003455;BV540;100;429235.2
NULL;FCC A 0004-00003457;FV60MA;1;2598.16
NULL;FCC A 0004-00003457;GFRA40MA;30;111904.42
NULL;FCC A 0004-00003457;FV60MA;39;101328.08
NULL;FCC A 0004-00003469;BL540MA;17;73882.11
NULL;FCC A 0004-00003469;BL540MA;8;34768.05
NULL;FCC A 0004-00003470;FDL60MA;60;170061.12
NULL;FCC A 0004-00003470;FV16MA;60;141717.6
NULL;FCC A 0004-00003470;GDF25MA;112;374927.61
NULL;FCC A 0004-00003470;GDF25MA;8;26780.55
NULL;FC A 0002-00038762;BCH540;20;112674.24
NULL;FCC A 0004-00003469;BN540MA;30;115893.51
NULL;FCC A 0004-00003470;GFRA40MA;129;481188.99
NULL;FCC A 0004-00003470;GFRA40MA;51;190237.51
NULL;FCC A 0004-00003468;BL540MA;70;304220.45
NULL;FE E 0007-00000102;FDL60;20;62985.6
NULL;FCC A 0004-00003461;FCH60;10;47239.2
NULL;FCC A 0004-00003461;FDL60;12;37791.36
NULL;FCC A 0004-00003461;GA40;10;39852
NULL;FCC A 0004-00003463;BL540MA;18;78228.12
NULL;FC A 0002-00038746;BN540MA;10;38631.17
NULL;FCC A 0004-00003463;BN540MA;30;115893.5
NULL;FCC A 0004-00003465;BL540;12;57946.75
NULL;FCC A 0004-00003465;BV540;40;171694.08
NULL;FCC A 0004-00003461;FV60;35;101039.4
NULL;FCC A 0004-00003461;GC40;20;79704
NULL;FCC A 0004-00003461;GF40;35;139482
NULL;FCC A 0004-00003461;GM40;10;39852
NULL;FCC A 0004-00003465;BCH540;40;225348.48
NULL;FCC A 0004-00003465;BN540;15;64385.28
NULL;FC A 0002-00038746;BCH540MA;15;76055.11
NULL;FC A 0002-00038746;BV540MA;35;135209.09
NULL;FCC A 0004-00003463;BCH540MA;50;253517.04
NULL;FCC A 0004-00003463;BV540MA;70;270418.18
NULL;FCC A 0004-00003459;CD180;8;46759.68
NULL;FCC A 0004-00003459;FV16;12;31492.8
NULL;FE E 0007-00000098;BL540;15;72433.44
NULL;FCC A 0004-00003471;GA40MA;30;107600.4
NULL;FCC A 0004-00003471;GC40MA;50;179334
NULL;FCC A 0004-00003471;GF40MA;60;215200.8
NULL;FCC A 0004-00003471;FCH60MA;20;85030.56
NULL;FCC A 0004-00003471;FDL60MA;30;85030.56
NULL;FC A 0002-00038761;TCH500;10;53654.4
NULL;FCC A 0004-00003472;CD180;6;35069.76
NULL;FCC A 0004-00003472;MCH100;12;114773.76
NULL;FCC A 0004-00003472;ML100;3;25505.28
NULL;FC A 0002-00038744;FV60;15;43302.6
NULL;FC A 0002-00038744;GC40;20;79704
NULL;FC A 0002-00038744;GD40;12;47822.4
NULL;FC A 0002-00038744;GF40;15;59778
NULL;FCC A 0004-00003458;BCH540MA;25;126758.52
NULL;FCC A 0004-00003458;BV540MA;80;309049.34
NULL;FCC A 0004-00003458;BW425MA;25;132794.64
NULL;FE E 0007-00000097;BW425;5;29509.92
NULL;FC A 0002-00038743;BL540MA;15;65190.1
NULL;FC A 0002-00038744;FDL60;10;31492.8
NULL;FCC A 0004-00003457;FCH60MA;35;148803.48
NULL;FE E 0007-00000096;BL540MA;30;130380.19
NULL;FCC A 0004-00003469;BCH540MA;20;101406.82
NULL;FCC A 0004-00003469;BV540MA;60;231787
NULL;FCC A 0004-00003469;BCH540MA;20;101406.81
NULL;FCC A 0004-00003470;GA40MA;120;430401.6
NULL;FCC A 0004-00003455;BCH540;20;112674.24
NULL;FCC A 0004-00003455;BN540;10;42923.52
NULL;FE E 0007-00000099;GDC25MA;12;40170.81
NULL;FCC A 0004-00003455;BW425;12;70823.81
NULL;FCC A 0004-00003457;GA40MA;30;107600.4
NULL;FCC A 0004-00003457;GC40MA;40;143467.2
NULL;FCC A 0004-00003457;GF40MA;30;107600.4
NULL;FE E 0007-00000096;BCH540MA;25;126758.52
NULL;FE E 0007-00000096;BV540MA;50;193155.84
NULL;FE E 0007-00000099;CD180MA;12;63125.57
NULL;FE E 0007-00000096;BL540MA;10;43460.07
NULL;FC A 0002-00038775;FV16;12;39916.8
NULL;FC A 0002-00038767;BN540MA;10;38631.17
NULL;FCC A 0004-00003485;FCH5;4;56267.48
NULL;FCC A 0004-00003485;FV5;2;22272.54
NULL;FCC A 0004-00003485;GC5;35;420540.82
NULL;FCC A 0004-00003485;GM5;25;300386.3
NULL;FCC A 0004-00003485;FV5;38;423178.36
NULL;FC A 0002-00038785;BCH540;15;84505.68
NULL;FC A 0002-00038781;FCH60MA;20;85030.56
NULL;FCC A 0004-00003485;CD5;1;11722.39
NULL;FCC A 0004-00003485;GA5;20;240309.03
NULL;FCC A 0004-00003485;CD5;3;35167.18
NULL;FC A 0002-00038783;BL540MA;10;43460.06
NULL;NCM A 0004-00000824;FV16MA;-1;-1889.57
NULL;FC A 0002-00038776;BCH540;12;67604.54
NULL;FC A 0002-00038776;BN540;8;34338.82
NULL;FC A 0002-00038781;FV60MA;33;85739.15
NULL;FC A 0002-00038781;FV60MA;17;44168.65
NULL;FCC A 0004-00003485;GFRA5;10;120154.51
NULL;FC A 0002-00038783;BN540MA;10;38631.17
NULL;FC A 0002-00038785;BV540;10;42923.52
NULL;FC A 0002-00038781;GA40MA;25;89667
NULL;FC A 0002-00038783;BCH540MA;20;101406.82
NULL;FC A 0002-00038783;BV540MA;20;77262.33
NULL;FC A 0002-00038783;BV540MA;15;57946.76
NULL;FC A 0002-00038788;BCH540MA;15;76055.11
NULL;FC A 0002-00038788;BV540MA;35;135209.09
NULL;FCC A 0004-00003496;GA40MA;35;125533.8
NULL;FCC A 0004-00003496;GC40MA;50;179334
NULL;FCC A 0004-00003499;A I;30;22858.66
NULL;FCC A 0004-00003499;A I;170;129532.44
NULL;FC A 0002-00038789;BV540;30;128770.56
NULL;FCC A 0004-00003496;FV60MA;50;129907.8
NULL;FCC A 0004-00003499;GF5;25;300386.3
NULL;FCC A 0004-00003499;GC5;70;841081.62
NULL;FCC A 0004-00003499;GM5;15;180231.78
NULL;FCC A 0004-00003499;GM5;10;120154.51
NULL;FC A 0002-00038789;BCH540;10;56337.12
NULL;FC A 0002-00038789;BN540;10;42923.52
NULL;FC A 0002-00038795;GC40;20;79704
NULL;FC A 0002-00038795;GD40;20;79704
NULL;FC A 0002-00038795;GSSR;15;103615.2
NULL;FCC A 0004-00003499;FCH5;5;70334.35
NULL;FC A 0002-00038795;GA40;8;31881.6
NULL;FCC A 0004-00003496;FCH60MA;25;106288.2
NULL;FCC A 0004-00003496;FDL60MA;35;99202.32
NULL;FCC A 0004-00003499;GN5;12;144185.43
NULL;FCC A 0004-00003497;PV90;35;71646.12
NULL;FCC A 0004-00003497;ML100;8;68014.08
NULL;FCC A 0004-00003497;PCH90;10;40940.64
NULL;FCC A 0004-00003473;BL540MA;22;95612.14
NULL;FCC A 0004-00003480;BL540MA;18;78228.12
NULL;FCC A 0004-00003474;FV60MA;50;129907.8
NULL;FCC A 0004-00003478;BL540;15;72433.44
NULL;FCC A 0004-00003478;BV540;55;236079.36
NULL;FCC A 0004-00003480;BN540MA;20;77262.34
NULL;FCC A 0004-00003478;BCH540;25;140842.8
NULL;FCC A 0004-00003478;BN540;15;64385.28
NULL;FCC A 0004-00003480;BV540MA;60;231787
NULL;FCC A 0004-00003477;BCH540MA;60;304220.45
NULL;FCC A 0004-00003477;BV540MA;80;309049.35
NULL;FCC A 0004-00003477;BW425MA;25;132794.64
NULL;FC A 0002-00038768;GF40MA;70;251067.6
NULL;FC A 0002-00038770;PDL90;8;19315.58
NULL;FC A 0002-00038770;PV90;10;20470.32
NULL;FC A 0002-00038770;FCH60;8;37791.36
NULL;FC A 0002-00038770;FDL60;12;37791.36
NULL;FCC A 0004-00003482;FDL60MA;25;70858.8
NULL;FCC A 0004-00003474;FCH60MA;25;106288.2
NULL;FCC A 0004-00003474;FDL60MA;15;42515.28
NULL;FCC A 0004-00003473;BN540MA;25;96577.92
NULL;FCC A 0004-00003486;GFRA40;20;82892.16
NULL;FCC A 0004-00003487;BN540MA;12;46357.4
NULL;FCC A 0004-00003488;FV60MA;120;311778.72
NULL;FCC A 0004-00003488;GFRA40MA;60;223808.83
NULL;FC A 0002-00038787;BV540;45;193155.84
NULL;FCC A 0004-00003473;BCH540MA;60;304220.45
NULL;FCC A 0004-00003473;BV540MA;80;309049.34
NULL;FCC A 0004-00003473;BW425MA;15;79676.79
NULL;FCC A 0004-00003478;BW425;18;106235.71
NULL;FCC A 0004-00003478;TCH500;8;42923.52
NULL;FCC A 0004-00003480;BCH540MA;30;152110.22
NULL;NCM A 0004-00000823;PDL90;-5;-3732.48
NULL;FCC A 0004-00003474;GA40MA;15;53800.2
NULL;FCC A 0004-00003474;GF40MA;35;125533.8
NULL;FC A 0002-00038769;BV540;25;107308.8
NULL;FCC A 0004-00003479;BL540;18;86920.13
NULL;FCC A 0004-00003479;BV540;120;515082.24
NULL;FC A 0002-00038779;FV60MA;80;207852.48
NULL;FCC A 0004-00003491;GC5;15;180231.78
NULL;FC A 0002-00038793;GDM25;5;22582.8
NULL;FC A 0002-00038793;GDM25;15;67748.4
NULL;FC A 0002-00038796;FV5;10;111362.72
NULL;FC A 0002-00038793;GDF25;12;44634.24
NULL;FC A 0002-00038796;PV5;3;19341.95
NULL;FCC A 0004-00003491;GF5;20;240309.03
NULL;FCC A 0004-00003491;PV5;12;77367.79
NULL;FC A 0002-00038793;GA40;8;31881.6
NULL;FCC A 0004-00003491;GA5;6;72092.71
NULL;FCC A 0004-00003497;FV60;45;129907.8
NULL;FCC A 0004-00003497;GC40;15;59778
NULL;FCC A 0004-00003497;GD40;30;119556
NULL;FCC A 0004-00003497;GDM25;70;316159.2
NULL;FCC A 0004-00003497;GSSR;15;103615.2
NULL;FCC A 0004-00003491;BV5;4;23444.78
NULL;FCC A 0004-00003494;BCH540MA;5;25351.7
NULL;FCC A 0004-00003494;BV540MA;150;579467.52
NULL;FCC A 0004-00003494;BCH540MA;30;152110.23
NULL;FCC A 0004-00003493;BCH540MA;25;126758.52
NULL;FCC A 0004-00003493;BV540MA;80;309049.34
NULL;FC A 0002-00038790;GC40MA;40;143467.2
NULL;FC A 0002-00038771;FDL60;12;37791.36
NULL;FC A 0002-00038778;FCH60MA;8;34012.22
NULL;FC A 0002-00038778;FDL60MA;25;70858.8
NULL;FC A 0002-00038778;FCH60MA;7;29760.7
NULL;FCC A 0004-00003477;BL540MA;20;86920.13
NULL;FCC A 0004-00003475;BW425;6;35411.9
NULL;FCC A 0004-00003475;TCH500;6;32192.64
NULL;FC A 0002-00038772;A I;80;60956.44
NULL;FCC A 0004-00003482;CD180MA;15;78906.96
NULL;FC A 0002-00038771;GSSR;8;55261.44
NULL;FCC A 0004-00003481;BN540;15;64385.28
NULL;FC A 0002-00038770;FV16;20;52488
NULL;FC A 0002-00038770;PCH90;15;61410.96
NULL;FCC A 0004-00003482;FV60MA;40;103926.24
NULL;FCC A 0004-00003481;BL540;18;86920.13
NULL;FCC A 0004-00003481;BV540;50;214617.6
NULL;FC A 0002-00038770;FV60;15;43302.6
NULL;FC A 0002-00038770;GD40;12;47822.4
NULL;FC A 0002-00038770;GDM25;25;112914
NULL;FCC A 0004-00003481;BCH540;30;169011.36
NULL;FC A 0002-00038778;FV60MA;25;64953.9
NULL;FCC A 0004-00003477;BN540MA;10;38631.16
NULL;FCC A 0004-00003492;BCH540MA;50;253517.04
NULL;FCC A 0004-00003492;BV540MA;30;115893.5
NULL;FCC A 0004-00003492;BV540MA;20;77262.34
NULL;FCC A 0004-00003495;FV16MA;60;141717.6
NULL;FCC A 0004-00003495;GDF25MA;15;50213.52
NULL;FCC A 0004-00003495;FDL60MA;7;19840.46
NULL;FCC A 0004-00003498;FDL60;24;75582.72
NULL;FCC A 0004-00003498;FDL60;1;3149.28
NULL;FC A 0002-00038794;BV540;12;51508.22
